year,month,week,day,source,target,hashtag,retweet_count,favorite_count
2022,10,41,12,HNS_CFF,PrvaHrvLiga,Obitelj,1,26.0
2022,10,41,12,HRStwitt,PatrikRakic,crohandball,1,9.0
2022,10,41,12,HRStwitt,PatrikRakic,ehfeuro2024,1,9.0
2022,10,41,12,HRStwitt,PatrikRakic,heretoplay,1,9.0
2022,10,41,12,HRStwitt,_andrej45,crohandball,1,30.0
2022,10,41,12,HRStwitt,_andrej45,ehfeuro2024,1,30.0
2022,10,41,12,HRStwitt,_andrej45,heretoplay,1,30.0
2022,10,41,12,HRStwitt,hrv_olimp_odbor,crohandball,1,30.0
2022,10,41,12,HRStwitt,hrv_olimp_odbor,ehfeuro2024,1,30.0
2022,10,41,12,HRStwitt,hrv_olimp_odbor,heretoplay,1,30.0
2022,10,41,12,IlijaJandric,N1infoZG,politikahr,1,12.0
2022,10,41,12,KarloRessler,HDZ_HR,Eurozone,1,80.0
2022,10,41,12,KarloRessler,HDZ_HR,PelješkiMost,1,80.0
2022,10,41,12,KarloRessler,HDZ_HR,Schengen,1,80.0
2022,10,41,12,LeonKaladija,ModeDeveloper1,ROBLOX,1,23.0
2022,10,41,12,LeonKaladija,ModeDeveloper1,RobloxDev,1,23.0
2022,10,41,12,LikeZadar,CroatiaFerries,FeelZadar,1,36.0
2022,10,41,12,LikeZadar,CroatiaFerries,LikeZadar,1,36.0
2022,10,41,12,LikeZadar,Croatia_hr,FeelZadar,1,32.0
2022,10,41,12,LikeZadar,Croatia_hr,LikeZadar,1,32.0
2022,10,41,12,Marina87251891,Marina87251891,CommunistInternational,1,14.0
2022,10,41,12,Marina87251891,Marina87251891,PoetryHasNoLimits,1,14.0
2022,10,41,12,Marina87251891,Marina87251891,Research,1,14.0
2022,10,41,12,Marina87251891,Marina87251891,USABootsAfterOrBefore,1,14.0
2022,10,41,12,NeovisniA,tomyvuk99,Croatia,1,7.0
2022,10,41,12,OverhypedG,OverhypedG,Giveaway,1,55.0
2022,10,41,12,OverhypedG,OverhypedG,PS4,1,55.0
2022,10,41,12,OverhypedG,OverhypedG,PS4live,1,55.0
2022,10,41,12,OverhypedG,OverhypedG,PS5,1,55.0
2022,10,41,12,OverhypedG,OverhypedG,PS5Share,1,55.0
2022,10,41,12,OverhypedG,OverhypedG,ps4share,1,55.0
2022,10,41,12,PlaviGmaz,AlexiusY,ArtistOnTwitter,1,27.0
2022,10,41,12,RebootDevelop,DamirDurovic,Dubrovnik,1,48.0
2022,10,41,12,RebootDevelop,DamirDurovic,gamedev,1,48.0
2022,10,41,12,RebootDevelop,DamirDurovic,gamesindustry,1,48.0
2022,10,41,12,RebootDevelop,DamirDurovic,indiegamedev,1,48.0
2022,10,41,12,RebootDevelop,Dovla,Dubrovnik,1,48.0
2022,10,41,12,RebootDevelop,Dovla,gamedev,1,48.0
2022,10,41,12,RebootDevelop,Dovla,gamesindustry,1,48.0
2022,10,41,12,RebootDevelop,Dovla,indiegamedev,1,48.0
2022,10,41,12,RebootDevelop,PhreakyMartin,Dubrovnik,1,48.0
2022,10,41,12,RebootDevelop,PhreakyMartin,gamedev,1,48.0
2022,10,41,12,RebootDevelop,PhreakyMartin,gamesindustry,1,48.0
2022,10,41,12,RebootDevelop,PhreakyMartin,indiegamedev,1,48.0
2022,10,41,12,RebootDevelop,ViktorTheBoar,Dubrovnik,1,48.0
2022,10,41,12,RebootDevelop,ViktorTheBoar,gamedev,1,48.0
2022,10,41,12,RebootDevelop,ViktorTheBoar,gamesindustry,1,48.0
2022,10,41,12,RebootDevelop,ViktorTheBoar,indiegamedev,1,48.0
2022,10,41,12,RebootDevelop,gefiltafish22,Dubrovnik,1,48.0
2022,10,41,12,RebootDevelop,gefiltafish22,gamedev,1,48.0
2022,10,41,12,RebootDevelop,gefiltafish22,gamesindustry,1,48.0
2022,10,41,12,RebootDevelop,gefiltafish22,indiegamedev,1,48.0
2022,10,41,12,RedJohnCoC,HartekFilip,ClashofClans,1,209.0
2022,10,41,12,RedJohnCoC,HartekFilip,th15,1,209.0
2022,10,41,12,SasaSimpraga,ZagrebFacts,jurisiceva,1,116.0
2022,10,41,12,SasaSimpraga,kljove,jurisiceva,1,116.0
2022,10,41,12,SeverMaja,TelegramHR,EuropeanSLAPPContest,1,6.0
2022,10,41,12,SeverMaja,TelegramHR,PeoplesChoiceAward,1,6.0
2022,10,41,12,SeverMaja,TelegramHR,SLAPPContest,1,6.0
2022,10,41,12,SibenikTB,nenadzanko,Croatia,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,CroatiaFullOfLife,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,Dalmatia,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,Heritage,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,October,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,OldTown,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,Unesco,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,VisitŠibenik,1,14.0
2022,10,41,12,SibenikTB,nenadzanko,Šibenik,1,14.0
2022,10,41,12,TSasyall,TSasyall,Christmas,1,45.0
2022,10,41,12,TSasyall,TSasyall,HALLOWEENPARTY,1,45.0
2022,10,41,12,TSasyall,TSasyall,Halloween,3,135.0
2022,10,41,12,TSasyall,TSasyall,Halloween2022,3,135.0
2022,10,41,12,TSasyall,TSasyall,RBandME,1,45.0
2022,10,41,12,TSasyall,TSasyall,artistshops,1,45.0
2022,10,41,12,TSasyall,TSasyall,christmasgift,1,45.0
2022,10,41,12,TSasyall,TSasyall,cutegifttag,1,45.0
2022,10,41,12,TSasyall,TSasyall,discount,1,45.0
2022,10,41,12,TSasyall,TSasyall,evilinmate,1,45.0
2022,10,41,12,TSasyall,TSasyall,findyourthing,1,45.0
2022,10,41,12,TSasyall,TSasyall,gifttag,1,45.0
2022,10,41,12,TSasyall,TSasyall,halloweenasylum,1,45.0
2022,10,41,12,TSasyall,TSasyall,halloweencountdown,1,45.0
2022,10,41,12,TSasyall,TSasyall,halloweenfashion,1,45.0
2022,10,41,12,TSasyall,TSasyall,halloweenkawaiitshirt,1,45.0
2022,10,41,12,TSasyall,TSasyall,halloweentshirt,1,45.0
2022,10,41,12,TSasyall,TSasyall,kawaiiart,1,45.0
2022,10,41,12,TSasyall,TSasyall,kawaiidesign,1,45.0
2022,10,41,12,TSasyall,TSasyall,kawaiimug,1,45.0
2022,10,41,12,TSasyall,TSasyall,mug,1,45.0
2022,10,41,12,TSasyall,TSasyall,redbubble,2,90.0
2022,10,41,12,TSasyall,TSasyall,sale,1,45.0
2022,10,41,12,TSasyall,TSasyall,sasyall,2,90.0
2022,10,41,12,TSasyall,TSasyall,shopping,1,45.0
2022,10,41,12,TSasyall,TSasyall,zazzle,1,45.0
2022,10,41,12,TSasyall,TSasyall,zazzlemade,1,45.0
2022,10,41,12,UKinCroatia,UKSimonT,artificalintelligence,1,9.0
2022,10,41,12,USAmbCroatia,USEmbZagreb,Brundibar,1,15.0
2022,10,41,12,USAmbCroatia,USEmbZagreb,NeverAgain,1,15.0
2022,10,41,12,WDubrovnik,FinEmbCroatia,Dubrovnik,1,8.0
2022,10,41,12,WDubrovnik,FinEmbCroatia,LueNaiselleAmmatti,1,8.0
2022,10,41,12,WDubrovnik,FinEmbCroatia,NaistenPankki,1,8.0
2022,10,41,12,WDubrovnik,FinEmbCroatia,ReadForProfession,1,8.0
2022,10,41,12,WDubrovnik,FinEmbCroatia,WomensBank,1,8.0
2022,10,41,12,WDubrovnik,KankaanpaaKalle,Dubrovnik,1,8.0
2022,10,41,12,WDubrovnik,KankaanpaaKalle,LueNaiselleAmmatti,1,8.0
2022,10,41,12,WDubrovnik,KankaanpaaKalle,NaistenPankki,1,8.0
2022,10,41,12,WDubrovnik,KankaanpaaKalle,ReadForProfession,1,8.0
2022,10,41,12,WDubrovnik,KankaanpaaKalle,WomensBank,1,8.0
2022,10,41,12,ZagrebFacts,Anaplavablu,ZagrebFacts,1,5.0
2022,10,41,12,_asp3r,_asp3r,PortfolioDay,1,2345.0
2022,10,41,12,_portal_ostro,masenjkab,DaphneCaruanaGalizia,1,4.0
2022,10,41,12,_portal_ostro,masenjkab,Pesticidesatwork,1,4.0
2022,10,41,12,_prototyp,Geek_Gathering,osijek,1,9.0
2022,10,41,12,_prototyp,Geek_Gathering,tech,1,9.0
2022,10,41,12,_prototyp,Geek_Gathering,thegeekgathering,1,9.0
2022,10,41,12,capnek123,capnek123,exploration,1,386.0
2022,10,41,12,capnek123,capnek123,gold,2,772.0
2022,10,41,12,capnek123,capnek123,nuclearenergy,2,772.0
2022,10,41,12,capnek123,capnek123,silver,2,772.0
2022,10,41,12,capnek123,capnek123,uranium,10,3860.0
2022,10,41,12,capnek123,capnek123,uraniumsqueeze,1,386.0
2022,10,41,12,eTwinningHR,dolokla11,ESEP,1,7.0
2022,10,41,12,eTwinningHR,dolokla11,etwinning,2,14.0
2022,10,41,12,eTwinningHR,dolokla11,etwinningbih,1,7.0
2022,10,41,12,ggrudic,Zaljev,kvarner,1,25.0
2022,10,41,12,ggrudic,Zaljev,rijeka,1,25.0
2022,10,41,12,ggrudic,Zaljev,zaljev,1,25.0
2022,10,41,12,gnkdinamo,FarkasMihael,UCL,1,122.0
2022,10,41,12,gnkdinamo,FarkasMihael,dinamozagreb,1,122.0
2022,10,41,12,gnkdinamo,NeovisniA,UCL,1,122.0
2022,10,41,12,gnkdinamo,NeovisniA,dinamozagreb,1,122.0
2022,10,41,12,gnkdinamo,ZGportal,UCL,1,94.0
2022,10,41,12,gnkdinamo,ZGportal,dinamozagreb,1,94.0
2022,10,41,12,jessedaykin,capnek123,nuclearpower,1,62.0
2022,10,41,12,jessedaykin,capnek123,uranium,1,62.0
2022,10,41,12,netgentweets,Hex_sk,B2B,1,2.0
2022,10,41,12,netgentweets,Hex_sk,webdesign,1,2.0
2022,10,41,12,netgentweets,_ludwig031,B2B,1,2.0
2022,10,41,12,netgentweets,_ludwig031,webdesign,1,2.0
2022,10,41,12,netgentweets,ilukac,B2B,1,2.0
2022,10,41,12,netgentweets,ilukac,webdesign,1,2.0
2022,10,41,12,socijali_ST,peregrinus_AK,nob,1,150.0
2022,10,41,12,socijali_ST,peregrinus_AK,politikahr,1,150.0
2022,10,41,12,socijali_ST,peregrinus_AK,sfsn,1,150.0
2022,10,41,12,socijali_ST,peregrinus_AK,split,1,150.0
2022,10,41,12,treblleapi,DOPAburp,API,1,4.0
2022,10,41,12,treblleapi,DOPAburp,devops,1,4.0
2022,10,41,12,xKnockoutt,Frac_official,digitalart,1,13.0
2022,10,41,13,AtlasRedLine,bibaguyperson,UE5,1,38.0
2022,10,41,13,AusAmbCroatia,Kennmalaysia,Zagreb,1,24.0
2022,10,41,13,BarrageHQ,Geek_Gathering,tech,1,4.0
2022,10,41,13,DNEVNIKhr,novahr,DnevnikNoveTV,1,17.0
2022,10,41,13,DNEVNIKhr,novahr,UkraineRussiaWar,2,34.0
2022,10,41,13,DNEVNIKhr,novahr,dnevnikhr,15,255.0
2022,10,41,13,DNEVNIKhr,novahr,koronavirus,1,17.0
2022,10,41,13,DariahHr,HrvatskaIcarus,DHH2022,1,4.0
2022,10,41,13,DrazenPerkov,VladoKZg,neurointerventions,1,8.0
2022,10,41,13,DrazenPerkov,VladoKZg,stroke,1,8.0
2022,10,41,13,DuMotion,_dubrovnik,BreastCancerAwarenessMonth,1,2.0
2022,10,41,13,DuMotion,_dubrovnik,Dubrovnik,1,2.0
2022,10,41,13,DuMotion,_dubrovnik,running,1,2.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,EKHrvatska,2,42.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,EUGreenDeal,1,21.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,EUenlargement,1,21.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,EUvsDisinfo,1,21.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,EuropeanYearOfSkills,2,42.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,FactsMatter,1,21.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,HannsSeidelStiftung,1,21.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,KućaEurope,1,21.0
2022,10,41,13,EK_Hrvatska,OgnianZlatev,WesternBalkans,1,21.0
2022,10,41,13,FrackFreeCRO,CETAfreezoneCRO,ClimateHoax,1,5.0
2022,10,41,13,FrackFreeCRO,NoDeal4NatureHR,ClimateHoax,1,5.0
2022,10,41,13,Geek_Gathering,tomic_mihael,Osijek,1,7.0
2022,10,41,13,Geek_Gathering,tomic_mihael,Tech,1,7.0
2022,10,41,13,Geek_Gathering,tomic_mihael,TheGeekGathering,1,7.0
2022,10,41,13,HNDhr,HZovko,EuropeanSLAPPContest,1,1.0
2022,10,41,13,HNDhr,HZovko,PeoplesChoiceAward,1,1.0
2022,10,41,13,HNDhr,HZovko,SLAPPContest,1,1.0
2022,10,41,13,HRStwitt,pfrankov,crohandball,1,8.0
2022,10,41,13,IlijaJandric,N1infoZG,politikahr,1,49.0
2022,10,41,13,Marina87251891,Marina87251891,ACroatianSon,1,2.0
2022,10,41,13,Marina87251891,Marina87251891,CroatiaThePearl,2,4.0
2022,10,41,13,Marina87251891,Marina87251891,Croatians,1,2.0
2022,10,41,13,Marina87251891,Marina87251891,NašaDica,2,4.0
2022,10,41,13,Marina87251891,Marina87251891,Oh,1,2.0
2022,10,41,13,Marina87251891,Marina87251891,Think,1,2.0
2022,10,41,13,Marina87251891,Marina87251891,ThinkTwice,1,2.0
2022,10,41,13,Marina87251891,Marina87251891,YouDidntKnow,1,2.0
2022,10,41,13,RebootDevelop,RebootDevelop,Dubrovnik,1,48.0
2022,10,41,13,RebootDevelop,RebootDevelop,gamedev,1,48.0
2022,10,41,13,RebootDevelop,RebootDevelop,gamesindustry,1,48.0
2022,10,41,13,RebootDevelop,RebootDevelop,indiegamedev,1,48.0
2022,10,41,13,Reikidojo,Reikidojo,danijelsalijevic,2,20.0
2022,10,41,13,Reikidojo,Reikidojo,misaodana,1,10.0
2022,10,41,13,Reikidojo,Reikidojo,reiki,2,20.0
2022,10,41,13,Reikidojo,Reikidojo,reikidojo,2,20.0
2022,10,41,13,Reikidojo,Reikidojo,volimreikidojo,1,10.0
2022,10,41,13,SasaSimpraga,Anaplavablu,zagreb,1,89.0
2022,10,41,13,SasaSimpraga,ZagrebFacts,zagreb,1,89.0
2022,10,41,13,Tonxxie94,Tonxxie94,GenshinImpact,1,21.0
2022,10,41,13,UKSimonT,HWalkerFleming,AI2Future,1,14.0
2022,10,41,13,UKSimonT,HWalkerFleming,ArtificialIntelligence,1,14.0
2022,10,41,13,UKSimonT,HWalkerFleming,Zagreb,1,14.0
2022,10,41,13,UKSimonT,UKinCroatia,AI2Future,1,14.0
2022,10,41,13,UKSimonT,UKinCroatia,ArtificialIntelligence,1,14.0
2022,10,41,13,UKSimonT,UKinCroatia,Zagreb,1,14.0
2022,10,41,13,VladaRH,CROinIstanbul,Schengen,1,56.0
2022,10,41,13,VladaRH,HDZ_HR,SaborRH,1,252.0
2022,10,41,13,VladaRH,HDZ_HR,Schengen,1,252.0
2022,10,41,13,VladaRH,HDZ_HR,VladaRH,1,252.0
2022,10,41,13,VladaRH,HDZ_HR,sjednicaVRH,6,1512.0
2022,10,41,13,WDubrovnik,ElonTravel,ReadForProfession,1,7.0
2022,10,41,13,ana_malbasa,novahr,USKOK,1,1.0
2022,10,41,13,brmbalex,Ella_R_B,STEMSchoolLabel,1,8.0
2022,10,41,13,capnek123,capnek123,AthabascaBasin,2,596.0
2022,10,41,13,capnek123,capnek123,Commodities,1,298.0
2022,10,41,13,capnek123,capnek123,France,1,298.0
2022,10,41,13,capnek123,capnek123,Germany,1,298.0
2022,10,41,13,capnek123,capnek123,commodities,1,298.0
2022,10,41,13,capnek123,capnek123,copper,1,298.0
2022,10,41,13,capnek123,capnek123,energycrisis,1,298.0
2022,10,41,13,capnek123,capnek123,exploration,1,298.0
2022,10,41,13,capnek123,capnek123,gas,1,298.0
2022,10,41,13,capnek123,capnek123,gold,2,596.0
2022,10,41,13,capnek123,capnek123,lithium,1,298.0
2022,10,41,13,capnek123,capnek123,markets,1,298.0
2022,10,41,13,capnek123,capnek123,nuclearenergy,4,1192.0
2022,10,41,13,capnek123,capnek123,silver,2,596.0
2022,10,41,13,capnek123,capnek123,stocks,1,298.0
2022,10,41,13,capnek123,capnek123,uranium,10,2980.0
2022,10,41,13,capnek123,capnek123,uraniumsqueeze,2,596.0
2022,10,41,13,eTwinningHR,sanja_ps,ESEP,1,7.0
2022,10,41,13,eTwinningHR,sanja_ps,etwinning,2,14.0
2022,10,41,13,eTwinningHR,sanja_ps,etwinningbih,1,7.0
2022,10,41,13,gnkdinamo,NeovisniA,dinamozagreb,1,144.0
2022,10,41,13,gnkdinamo,NogometPlusNet,dinamozagreb,1,144.0
2022,10,41,13,gnkdinamo,PrvaHrvLiga,UCL,1,55.0
2022,10,41,13,gnkdinamo,PrvaHrvLiga,dinamozagreb,1,55.0
2022,10,41,13,gnkdinamo,tomyvuk99,UCL,1,55.0
2022,10,41,13,gnkdinamo,tomyvuk99,dinamozagreb,1,55.0
2022,10,41,13,golhr,tomyvuk99,barcelona,1,2.0
2022,10,41,13,golhr,tomyvuk99,golhr,1,2.0
2022,10,41,13,golhr,tomyvuk99,nogomet,1,2.0
2022,10,41,13,golhr,tomyvuk99,realmadrid,1,2.0
2022,10,41,13,ridarco1,SilverSpace,NoBraDay,1,54.0
2022,10,41,13,sanja_ps,dsijanov,BeTheRoleModel,1,19.0
2022,10,41,13,sanja_ps,dsijanov,GOLD,1,19.0
2022,10,41,13,sanja_ps,dsijanov,InovaBudiUzor,1,19.0
2022,10,41,13,sanja_ps,dsijanov,IoT,1,19.0
2022,10,41,13,sanja_ps,dsijanov,STEMeducation,1,19.0
2022,10,41,13,sanja_ps,dsijanov,arduino,1,19.0
2022,10,41,13,sanja_ps,dsijanov,gimnazijavukovar,1,19.0
2022,10,41,13,sanja_ps,dsijanov,goldmedal,1,19.0
2022,10,41,13,sanja_ps,dsijanov,innovationchallenge,1,19.0
2022,10,41,13,sanja_ps,dsijanov,innovatorsaward,1,19.0
2022,10,41,13,sanja_ps,dsijanov,inova,1,19.0
2022,10,41,13,sanja_ps,dsijanov,inova2022,1,19.0
2022,10,41,13,sanja_ps,dsijanov,kulturnaBaština,1,19.0
2022,10,41,13,sanja_ps,dsijanov,vodotoranj,2,38.0
2022,10,41,13,sanja_ps,dsijanov,vukovar,1,19.0
2022,10,41,13,sanja_ps,dsijanov,vukovarski,1,19.0
2022,10,41,13,tgloban,CendoIvan,UCL,1,88.0
2022,10,41,13,treblleapi,DOPAburp,API,1,15.0
2022,10,41,13,treblleapi,DOPAburp,dotnet,1,15.0
2022,10,41,13,treblleapi,DOPAburp,https,1,15.0
2022,10,41,13,treblleapi,DOPAburp,javascript,1,15.0
2022,10,41,13,treblleapi,DOPAburp,json,1,15.0
2022,10,41,13,treblleapi,DOPAburp,laravel,1,15.0
2022,10,41,13,treblleapi,DOPAburp,nodejs,1,15.0
2022,10,41,13,treblleapi,DOPAburp,php,1,15.0
2022,10,41,13,treblleapi,cindreta,growth,1,8.0
2022,10,41,13,treblleapi,cindreta,saas,1,8.0
2022,10,41,13,treblleapi,cindreta,startup,1,8.0
2022,10,41,13,treblleapi,treblleapi,growth,1,8.0
2022,10,41,13,treblleapi,treblleapi,saas,1,8.0
2022,10,41,13,treblleapi,treblleapi,startup,1,8.0
2022,10,41,14,AgencijaPgz,ZakladaUNIRI,PRIGODA,2,20.0
2022,10,41,14,AmineKhelif,Agencija_HINA,APS,1,23.0
2022,10,41,14,AmineKhelif,Agencija_HINA,Algeria,1,23.0
2022,10,41,14,AmineKhelif,Agencija_HINA,Dubrovnik,1,23.0
2022,10,41,14,AmineKhelif,Agencija_HINA,HINA,1,23.0
2022,10,41,14,AmineKhelif,Agencija_HINA,Hrvatska,1,23.0
2022,10,41,14,AmineKhelif,Ambalgzagreb,APS,1,23.0
2022,10,41,14,AmineKhelif,Ambalgzagreb,Algeria,1,23.0
2022,10,41,14,AmineKhelif,Ambalgzagreb,Dubrovnik,1,23.0
2022,10,41,14,AmineKhelif,Ambalgzagreb,HINA,1,23.0
2022,10,41,14,AmineKhelif,Ambalgzagreb,Hrvatska,1,23.0
2022,10,41,14,BiljanaBorzan,SDPHrvatske,ProgressiveAlliance,1,11.0
2022,10,41,14,Croatia_hr,lucijana,BestFallCroatiaBucketList,1,63.0
2022,10,41,14,Croatia_hr,lucijana,FallingForCroatia,1,63.0
2022,10,41,14,DNEVNIKhr,novahr,UkraineRussiaWar️,1,17.0
2022,10,41,14,DNEVNIKhr,novahr,dnevnikhr,12,204.0
2022,10,41,14,DNEVNIKhr,novahr,provjereno,1,17.0
2022,10,41,14,DariahHr,HrvatskaIcarus,dhh2022,1,13.0
2022,10,41,14,Drugomore,mmrijeka,ZoomFestival,1,16.0
2022,10,41,14,Drugomore,mmrijeka,ŽigaDivjak,1,16.0
2022,10,41,14,EK_Hrvatska,EK_Hrvatska,FactsMatter,1,3.0
2022,10,41,14,EK_Hrvatska,OgnianZlatev,EUDatathon,1,16.0
2022,10,41,14,EK_Hrvatska,OgnianZlatev,EuropeCalling,1,16.0
2022,10,41,14,EK_Hrvatska,OgnianZlatev,FactsMatter,1,16.0
2022,10,41,14,EK_Hrvatska,OgnianZlatev,StandWithUkraine,3,48.0
2022,10,41,14,EK_Hrvatska,croz_hr,EUDatathon,1,5.0
2022,10,41,14,HNS_CFF,Ivy__Croatia,Croatia,1,162.0
2022,10,41,14,HNS_CFF,Ivy__Croatia,Family,1,162.0
2022,10,41,14,HNS_CFF,Ivy__Croatia,GoldenBoy,1,162.0
2022,10,41,14,HNS_CFF,Ivy__Croatia,Vatreni,1,162.0
2022,10,41,14,HRCERT,CARNET_HR,AllCyberHeroes,1,3.0
2022,10,41,14,HRCERT,CARNET_HR,CISO,1,3.0
2022,10,41,14,HRCERT,CARNET_HR,NRENs,1,3.0
2022,10,41,14,HRCERT,CARNET_HR,SurfajSigurnije,1,3.0
2022,10,41,14,HRCERT,forcebook,Choose2BeSafeOnline,1,0.0
2022,10,41,14,HRCERT,forcebook,CyberSecMonth,1,0.0
2022,10,41,14,HRCERT,forcebook,Hacknite,1,0.0
2022,10,41,14,HRCERT,forcebook,SurfajSigurnije,1,0.0
2022,10,41,14,HRCERT,forcebook,ThinkB4UClick,1,0.0
2022,10,41,14,ITAZagreb,ItalyinFiume,BosniaHerzegovina,1,13.0
2022,10,41,14,ITAZagreb,ItalyinFiume,Milan,1,13.0
2022,10,41,14,IrishRijeka,Zaljev,Kvarner,1,14.0
2022,10,41,14,IrishRijeka,Zaljev,zaljev,1,14.0
2022,10,41,14,ItalyinFiume,IICZagabria,SLIM2022,1,10.0
2022,10,41,14,PlitviceLakesNP,Kennmalaysia,CROATIA,1,35.0
2022,10,41,14,PlitviceLakesNP,Kennmalaysia,NationalPark,1,35.0
2022,10,41,14,PlitviceLakesNP,Kennmalaysia,PlitviceFullExperience,1,35.0
2022,10,41,14,PlitviceLakesNP,Kennmalaysia,PlitviceLakes,1,35.0
2022,10,41,14,PlitviceLakesNP,Kennmalaysia,UNESCO,1,35.0
2022,10,41,14,PlitviceLakesNP,Kennmalaysia,nature,1,35.0
2022,10,41,14,RebootDevelop,DamirDurovic,Dubrovnik,1,23.0
2022,10,41,14,RebootDevelop,DamirDurovic,gamedev,1,23.0
2022,10,41,14,RebootDevelop,DamirDurovic,gamesindustry,1,23.0
2022,10,41,14,RebootDevelop,DamirDurovic,indiegamedev,1,23.0
2022,10,41,14,Reikidojo,Reikidojo,danijelsalijevic,1,11.0
2022,10,41,14,Reikidojo,Reikidojo,reiki,1,11.0
2022,10,41,14,Reikidojo,Reikidojo,reikidojo,1,11.0
2022,10,41,14,RiouGenaku,kegnatz,HNL,1,3.0
2022,10,41,14,SDPHrvatske,pedjagrbin,PESCongress,1,22.0
2022,10,41,14,SDPHrvatske,pedjagrbin,politikahr,1,22.0
2022,10,41,14,TSasyall,TSasyall,Halloween,1,44.0
2022,10,41,14,TSasyall,TSasyall,Halloween2022,1,44.0
2022,10,41,14,TSasyall,TSasyall,Sticker,1,44.0
2022,10,41,14,TSasyall,TSasyall,art,1,44.0
2022,10,41,14,TSasyall,TSasyall,artistshops,1,44.0
2022,10,41,14,TSasyall,TSasyall,artprints,1,44.0
2022,10,41,14,TSasyall,TSasyall,combyne,1,44.0
2022,10,41,14,TSasyall,TSasyall,digitalart,1,44.0
2022,10,41,14,TSasyall,TSasyall,discount,1,44.0
2022,10,41,14,TSasyall,TSasyall,halloweensticker,1,44.0
2022,10,41,14,TSasyall,TSasyall,kawaii,1,44.0
2022,10,41,14,TSasyall,TSasyall,redbubble,1,44.0
2022,10,41,14,TSasyall,TSasyall,sasyall,2,88.0
2022,10,41,14,TSasyall,TSasyall,skeletonkeys,1,44.0
2022,10,41,14,TSasyall,TSasyall,spookymonth,1,44.0
2022,10,41,14,Tonxxie94,Tonxxie94,Procreate,1,20.0
2022,10,41,14,UKSimonT,UKinCroatia,TradeisGreat,1,13.0
2022,10,41,14,UKSimonT,UKinCroatia,Zagreb,2,26.0
2022,10,41,14,USAmbCroatia,USEmbZagreb,Karlovac,1,59.0
2022,10,41,14,USAmbCroatia,USEmbZagreb,Zagreb,1,59.0
2022,10,41,14,USAmbCroatia,damirvucic99,Karlovac,1,59.0
2022,10,41,14,USAmbCroatia,damirvucic99,Zagreb,1,59.0
2022,10,41,14,ZenoZokalj,ZenoZokalj,Germany,1,9.0
2022,10,41,14,ZenoZokalj,ZenoZokalj,GreenEnergy,1,9.0
2022,10,41,14,ZenoZokalj,ZenoZokalj,Russia,1,9.0
2022,10,41,14,ZenoZokalj,ZenoZokalj,RussiaUkraineConflict,1,9.0
2022,10,41,14,ZenoZokalj,ZenoZokalj,Ukraine,1,9.0
2022,10,41,14,ZenoZokalj,ZenoZokalj,WeStarveForUkraine,1,9.0
2022,10,41,14,capnek123,capnek123,AthabascaBasin,1,268.0
2022,10,41,14,capnek123,capnek123,Europe,1,268.0
2022,10,41,14,capnek123,capnek123,copper,1,268.0
2022,10,41,14,capnek123,capnek123,energy,1,268.0
2022,10,41,14,capnek123,capnek123,energyprices,1,268.0
2022,10,41,14,capnek123,capnek123,gold,1,268.0
2022,10,41,14,capnek123,capnek123,lithium,1,268.0
2022,10,41,14,capnek123,capnek123,markets,2,536.0
2022,10,41,14,capnek123,capnek123,nuclearenergy,4,1072.0
2022,10,41,14,capnek123,capnek123,silver,1,268.0
2022,10,41,14,capnek123,capnek123,stocks,2,536.0
2022,10,41,14,capnek123,capnek123,uranium,7,1876.0
2022,10,41,14,capnek123,capnek123,uraniumsqueeze,3,804.0
2022,10,41,14,danas_hr,SunshineCity83,rtl,1,2.0
2022,10,41,14,danas_hr,SunshineCity83,rtlvijesti,1,2.0
2022,10,41,14,danas_hr,SunshineCity83,vremenskaprognoza,1,2.0
2022,10,41,14,gnkdinamo,ZagrebFacts,dinamozagreb,1,144.0
2022,10,41,14,institutrb,LFM_RBI,Li,1,25.0
2022,10,41,14,institutrb,LFM_RBI,anodematerial,1,25.0
2022,10,41,14,jklaric,CepoDario,politikahr,1,6.0
2022,10,41,14,jklaric,CepoDario,samoreforme,1,6.0
2022,10,41,14,mup_rh,Marina87251891,vukovar,1,19.0
2022,10,41,14,roda_dora,roda_dora,PortfolioDay,1,28.0
2022,10,41,14,tomicivanaa,N1infoZG,n1info,2,82.0
2022,10,41,14,tomicivanaa,lui_stelko,n1info,1,10.0
2022,10,41,15,227gaming,CroatiaFooty,HNL,1,54.0
